city,lat,lng,country
Koutsopódi,37.68426,22.71355,Greece
Kéfalos,36.74507,26.95961,Greece
Kavásila,37.87581,21.26422,Greece
Katsikás,39.62281,20.88758,Greece
Kardámaina,36.78305,27.14289,Greece
Kalamiá,39.16528,20.93206,Greece
Kalamata,37.03913,22.11265,Greece
Glyfáda,37.86289,23.75802,Greece
Galatás,38.35742,21.56222,Greece
Galatás,37.49618,23.44886,Greece
Gaïtánion,37.79134,20.87407,Greece
Fry,35.41623,26.92328,Greece
Archaía Olympía,37.64788,21.6271,Greece
Áno Lekhónia,39.32763,23.05395,Greece
Rodolívos,40.92055,23.97489,Greece
Néa Magnisía,40.68785,22.84582,Greece
Néa Karváli,40.96148,24.51132,Greece
Néa Kallikráteia,40.31312,23.06343,Greece
Krýa Vrýsi,40.68738,22.30516,Greece
Korinós,40.31659,22.58817,Greece
Kavallári,40.71539,23.04588,Greece
Karyes,40.25715,24.24498,Greece
Kalá Déndra,41.09941,23.42396,Greece
Ierissós,40.39748,23.87505,Greece
Galatiní,40.31966,21.55148,Greece
Arsénio,40.71412,22.15923,Greece
Argos Orestiko,40.45354,21.25889,Greece
Áratos,41.08139,25.55186,Greece
Alexándreia,40.62667,22.44417,Greece
Pánormos,36.97156,26.93727,Greece
Iliokentima,40.94931,24.78859,Greece
Kallikomo,37.5833,21.5833,Greece
Villa Canales,14.48285,-90.53425,Guatemala
Tejutla,15.12254,-91.80635,Guatemala
Tajumulco,15.08349,-91.92225,Guatemala
Sansare,14.74572,-90.11615,Guatemala
San José,16.98333,-89.9,Guatemala
San Andrés Itzapa,14.62222,-90.84314,Guatemala
Quezaltepeque,14.63553,-89.44241,Guatemala
Palestina de los Altos,14.93338,-91.69403,Guatemala
La Tinta,15.31667,-89.88333,Guatemala
Homnābād,17.77074,77.12519,India
Hisar,29.15394,75.72294,India
Haringhāta,22.96474,88.57451,India
Hālol,22.50321,73.47242,India
Gudāri,19.34762,83.78128,India
Gosāba,22.16547,88.8007,India
Gopālur,16.6122,77.80728,India
Gomoh,23.87355,86.1516,India
Gokarna,14.55,74.31667,India
Ghazīpur,25.58333,83.58526,India
Ganjām,19.38705,85.05079,India
Gangāpur,25.21954,74.26028,India
Ferozepore,30.92574,74.61311,India
Fāzilka,30.40207,74.02836,India
Doddaballapura,13.29452,77.53777,India
Dharapuram,10.73828,77.53223,India
Dera Gopipur,31.87919,76.21871,India
Depālpur,22.85095,75.54224,India
Deoria,26.50167,83.77936,India
Delhi,28.65195,77.23149,India
Chotila,22.42347,71.19641,India
Borivli,19.23496,72.85976,India
Bilāspur,30.3045,77.30424,India
Bhānpurī,21.0919,80.93218,India
Beri Khās,28.70146,76.57708,India
Beliātor,23.32052,87.22081,India
Beāwar,26.10119,74.32028,India
Bāsudebpur,21.11974,86.72896,India
Bārāsat,22.72154,88.48198,India
Bāntva,21.48815,70.07576,India
Bangaon,25.86728,86.51152,India
Bangaon,23.04553,88.83084,India
Banganapalle,15.31771,78.22669,India
Ballarpur,19.84696,79.34578,India
Bahādurgarh,28.69287,76.93555,India
Bāgha Purāna,30.68809,75.09838,India
Babugarh,28.72353,77.84677,India
Attingal,8.69609,76.81507,India
Ateli Mandi,28.1008,76.2598,India
Ambāh,26.70423,78.22678,India
Chinnasekkadu,13.16089,80.25727,India
Gaddi Annaram,17.36687,78.5242,India
Yanamalakuduru,16.48531,80.66746,India
Gangadharpur,22.76,88.22,India
Hnahthial,22.91,92.76,India
Anjani Budruk,20.17216,76.64777,India
Saitual,23.68307,92.96712,India
Qal‘at Şāliḩ,31.52802,47.29362,Iraq
Ḩalabja,35.17778,45.98611,Iraq
Xebat,36.27798,43.67065,Iraq
Al Miqdādīyah,33.97861,44.93694,Iraq
Al Ḩamzah,31.72444,44.97694,Iraq
Al ‘Amādīyah,37.09214,43.48769,Iraq
Takāb,36.4009,47.1133,"Iran, Islamic Rep. of"
Sharīfābād,35.42698,51.78456,"Iran, Islamic Rep. of"
Soleh Bon,35.76841,52.56091,"Iran, Islamic Rep. of"
Neyshābūr,36.21329,58.79575,"Iran, Islamic Rep. of"
Nashtārūd,36.7509,51.02362,"Iran, Islamic Rep. of"
Mollās̄ānī,31.5847,48.88587,"Iran, Islamic Rep. of"
Manūjān,27.40698,57.50128,"Iran, Islamic Rep. of"
Kūhdasht,33.53335,47.60999,"Iran, Islamic Rep. of"
Dīvāndarreh,35.9139,47.0239,"Iran, Islamic Rep. of"
Āstāneh-ye Ashrafīyeh,37.26318,49.94325,"Iran, Islamic Rep. of"
Āshtīān,34.52298,50.00608,"Iran, Islamic Rep. of"
Ardestān,33.3761,52.3694,"Iran, Islamic Rep. of"
Najafābād,32.63464,51.36525,"Iran, Islamic Rep. of"
Borgarnes,64.56219,-21.90082,Iceland
Tusa,37.98385,14.23606,Italy
Sparta',38.29371,15.53503,Italy
Sorianello,38.59415,16.23212,Italy
Solarussa,39.95499,8.67393,Italy
Siano,38.91547,16.60224,Italy
Seulo,39.86955,9.23606,Italy
Serra San Bruno,38.57474,16.32622,Italy
Santa Domenica Vittoria,37.91624,14.96288,Italy
San Nicolò,38.63426,15.85147,Italy
San Nicola dell'Alto,39.29094,16.97179,Italy
San Demetrio Corone,39.5699,16.36149,Italy
Rombiolo,38.59535,16.00237,Italy
La Courtine,45.70102,2.26341,France
La Chapelle-Saint-Ursin,47.06248,2.32447,France
La Chapelle-Achard,46.58876,-1.64731,France
La Broque,48.47298,7.21639,France
La Bernardière,47.04937,-1.26648,France
Labège,43.52935,1.52999,France
Jujurieux,46.04122,5.40855,France
Juigné-sur-Sarthe,47.86388,-0.28667,France
Jons,45.80823,5.0807,France
Huriel,46.37299,2.47679,France
Hirtzfelden,47.91131,7.4461,France
Héric,47.41299,-1.65234,France
Hargarten-aux-Mines,49.22436,6.61459,France
Hallennes-lez-Haubourdin,50.61334,2.9656,France
Hagenthal-le-Bas,47.52497,7.47783,France
Guignicourt,49.43714,3.96755,France
Groslay,48.98561,2.34736,France
Grenay,50.44962,2.75168,France
Gragnague,43.68091,1.58461,France
Grabels,43.648,3.80144,France
Gondrecourt-le-Château,48.51366,5.51058,France
Givrand,46.67131,-1.88561,France
Ginasservis,43.67088,5.84911,France
Genlis,47.24203,5.22415,France
Gelos,43.28319,-0.37117,France
Galgon,44.99138,-0.27234,France
Gainneville,49.51845,0.26164,France
Furdenheim,48.61129,7.561,France
Fonsorbes,43.539,1.22882,France
Fléac,45.66514,0.09346,France
Fesches-le-Châtel,47.52415,6.90535,France
Feneu,47.57211,-0.59321,France
Évran,48.38211,-1.98133,France
Espalion,44.52237,2.76265,France
Ercé-près-Liffré,48.25604,-1.5169,France
Douzy,49.6708,5.04156,France
Douvres-la-Délivrande,49.29472,-0.38039,France
Doubs,46.92788,6.35104,France
Donzère,44.44246,4.71134,France
Dommartin-lès-Remiremont,47.99902,6.64048,France
Dhuizon,47.58723,1.65809,France
Denain,50.3293,3.3943,France
Dargnies,50.04144,1.52526,France
Dampierre,47.15498,5.74167,France
Damgan,47.51981,-2.57781,France
Cussac-Fort-Médoc,45.11667,-0.73333,France
Cunlhat,45.63198,3.55927,France
Coudun,49.46146,2.81248,France
Coubon,44.99731,3.91783,France
Cornimont,47.95998,6.83038,France
Conflans-en-Jarnisy,49.16725,5.85515,France
Condat-sur-Vienne,45.79336,1.23187,France
Conches-sur-Gondoire,48.85624,2.71783,France
Colombiers,43.31317,3.13994,France
Colomars,43.7632,7.22191,France
Cloyes-sur-le-Loir,47.99726,1.23711,France
Cléden-Poher,48.23575,-3.66925,France
Chouzy-sur-Cisse,47.52576,1.24661,France
Cheux,49.16611,-0.52544,France
Chemazé,47.78718,-0.77513,France
Chauray,46.36066,-0.37753,France
Châtillon-sur-Thouet,46.66256,-0.23855,France
Châteauneuf-du-Rhône,44.48906,4.71706,France
Chasse-sur-Rhône,45.5785,4.80985,France
Changis-sur-Marne,48.95816,3.02191,France
Champs-sur-Yonne,47.73333,3.6,France
Champcueil,48.51594,2.44674,France
Chambourcy,48.90655,2.041,France
Chalon-sur-Saône,46.78112,4.85372,France
Challes,47.93074,0.41389,France
Chalifert,48.88993,2.77339,France
Chaleins,46.03165,4.80789,France
Chaillé-les-Marais,46.39657,-1.02331,France
Castries,43.67972,3.98222,France
Carsac-Aillac,44.84001,1.27539,France
Carqueiranne,43.09495,6.07349,France
Canteleu,49.44065,1.02459,France
Camon,49.88764,2.34486,France
Cambremer,49.15192,0.0476,France
Bully,49.10155,-0.40825,France
Buironfosse,49.96659,3.83587,France
Bruges,44.88287,-0.61222,France
Brissac-Quincé,47.35575,-0.44924,France
Bretteville-l'Orgueilleuse,49.21189,-0.51428,France
Brantôme,45.36409,0.64927,France
Bourlon,50.17692,3.11425,France
Bourg-lès-Valence,44.94703,4.89463,France
Bourg-des-Comptes,47.92955,-1.74298,France
Bourg-Blanc,48.49875,-4.50621,France
Boulleret,47.42419,2.87343,France
Bouillargues,43.80013,4.42753,France
Bords,45.89697,-0.7952,France
Bonnat,46.32781,1.90417,France
Boismé,46.77472,-0.43573,France
Blanzy,46.70012,4.38833,France
Biéville-Beuville,49.24293,-0.32762,France
Bidache,43.48317,-1.1413,France
Biache-Saint-Vaast,50.30869,2.94777,France
Bessancourt,49.03765,2.20936,France
Bernardswiller,48.45035,7.46238,France
Belcodène,43.42612,5.58878,France
Beaumont-du-Gâtinais,48.1386,2.47913,France
Baulon,47.98519,-1.93198,France
Battenheim,47.81999,7.3817,France
Barbezieux-Saint-Hilaire,45.47265,-0.15218,France
Banyuls-dels-Aspres,42.56611,2.86607,France
Valdunquillo,42.04232,-5.31339,Spain
Valdescorriel,42.02233,-5.50998,Spain
Valdemorillo de la Sierra,40.03333,-1.78333,Spain
Ulldemolins,41.32216,0.8765,Spain
Ujados,41.23526,-3.00482,Spain
Tosos,41.31542,-1.07292,Spain
Torre Val de San Pedro,41.07534,-3.87116,Spain
Torremormojón,41.96018,-4.77765,Spain
Torrelaguna,40.82764,-3.53683,Spain
Torrecilla de la Abadesa,41.48498,-5.08762,Spain
Torralba,40.30253,-2.28546,Spain
Tirapu,42.6574,-1.70263,Spain
Terradillos de Esgueva,41.81885,-3.84318,Spain
Taradell,41.87495,2.28662,Spain
Tamarit de Llitera / Tamarite de Litera,41.8691,0.42214,Spain
Susqueda,41.97776,2.51652,Spain
Botindin,5.64327,-4.90882,Côte d'Ivoire
Bédé-N'Goran-M'Po,6.15672,-4.4623,Côte d'Ivoire
N'Zérékou,5.64682,-3.4172,Côte d'Ivoire
Kahen-Zagna,6.97427,-7.54724,Côte d'Ivoire
Péhê-Zarabaon,6.92937,-7.76294,Côte d'Ivoire
Balam,6.50894,-6.29244,Côte d'Ivoire
Benhuafla,6.59526,-5.87943,Côte d'Ivoire
Bogbam,6.38085,-6.19258,Côte d'Ivoire
Kolonza,10.64896,-6.40678,Côte d'Ivoire
Djélébélé,9.56813,-4.98143,Côte d'Ivoire
Kuindjanda,7.73418,-5.39057,Côte d'Ivoire
Niangourala-Tiéné,8.26534,-5.82049,Côte d'Ivoire
Korokopla,7.88168,-5.96623,Côte d'Ivoire
Aboukro,6.75904,-5.32598,Côte d'Ivoire
N'Détiesso-Sokoura,7.4743,-2.9437,Côte d'Ivoire
Doumorossi,7.58952,-3.50005,Côte d'Ivoire
Puerto Natales,-51.72987,-72.50603,Chile
Diego de Almagro,-26.39022,-70.04556,Chile
Chiguayante,-36.9256,-73.02841,Chile
Melong,5.12181,9.96143,Cameroon
Mbanga,4.5016,9.5671,Cameroon
Kumba,4.6363,9.4469,Cameroon
Jakiri,6.1,10.65,Cameroon
Fundong,6.28,10.283,Cameroon
Fontem,5.4685,9.8818,Cameroon
Bertoua,4.57728,13.68459,Cameroon
Ambam,2.38333,11.28333,Cameroon
Zangguy,37.28333,78.76667,China
Xuelin,23.02268,99.558,China
Racaka,31.4,96.51667,China
Qümong,32.97771,98.09795,China
Coka,30.9054,94.6695,China
Baohe,27.19582,99.32483,China
Wensu,41.26996,80.23816,China
Qongkur,48.12222,87.1125,China
Lanshan,33.93611,117.725,China
Daizhuang,34.51389,117.85278,China
Xianshui,30.99145,101.12701,China
Zuitai,33.33083,105.60467,China
Zongyang,30.69889,117.20417,China
Zhouzhuang,31.11788,120.84427,China
Zhabei,31.25861,121.45972,China
Youxi,26.17361,118.17889,China
Yongjia,29.5719,106.00134,China
Yongbei,26.64623,100.78073,China
Yantian,26.85333,119.8575,China
Xuyang,29.45941,104.41947,China
Xinhua,26.88838,102.93324,China
Xing’an,25.61405,110.66854,China
Xindou,31.39648,100.67847,China
Zhangwan,32.08326,112.16667,China
Xialiang,32.07673,106.77151,China
Wuzhen,30.74536,120.4851,China
Wuyang,26.74278,110.32833,China
Wujiashan,30.61702,114.13166,China
Weishi Chengguanzhen,34.41361,114.18722,China
Wayaobu,37.13611,109.65972,China
Anping,27.86639,110.11611,China
Tubu,29.04532,115.81267,China
Tongzhou,39.90395,116.66183,China
Tingdong,25.82444,108.6125,China
Tanwan,27.96639,110.15028,China
Tangba,30.01651,105.7973,China
Taixing,32.16667,120.01361,China
Songyuan,27.62167,119.05917,China
Songjiang,31.03443,121.22326,China
Shizuishan,39.23333,106.76944,China
Shenzhou,38.00512,115.55626,China
Chentuan,35.50472,119.26694,China
Taining,26.90329,117.17043,China
Seke,32.27146,100.33316,China
Sangzi,39.90556,117.15722,China
Rongmei,29.89333,110.02611,China
Quanjiang,26.30955,114.51292,China
Yongning,22.76101,108.48359,China
Guanshan,37.8081,113.597,China
Nanxun,30.86902,120.41994,China
Nanmaizhu,39.5025,117.74472,China
Miluo Chengguanzhen,28.8107,113.06616,China
Mianyang,31.46784,104.68168,China
Mengyin,35.70694,117.92639,China
Menglie,22.55967,101.8679,China
Meijiang,26.47583,116.015,China
Luoyang,24.95938,118.683,China
Luolong,28.80557,104.89906,China
Liuwudiancun,24.56923,118.19064,China
Liulin,37.45333,110.90189,China
Lingwu Nongchang,38.13333,106.3,China
Lin’an,30.23583,119.71806,China
Liaocheng,36.45064,116.00247,China
Anning,24.92271,102.48496,China
Lianhecun,24.58932,118.33903,China
Lianghekou,33.6904,104.488,China
Jiyuan,35.09,112.58,China
Jinping,24.03054,104.22702,China
Jingui,38.5,106.41667,China
Jingchuan Chengguanzhen,35.33194,107.36111,China
Jiaozhou,36.28389,120.00333,China
Tongzilin,26.70039,101.85134,China
Jianjun,34.69139,108.13972,China
Jiangna,23.6092,104.37312,China
Jiachuan,32.20907,106.21494,China
Huogezhuang,39.74389,117.3675,China
Huazhou,34.51523,109.75759,China
Huangzhou,30.45,114.8,China
Dahuaishu,36.26556,111.67528,China
Honghe,36.40278,118.91806,China
Yixing,37.3376,113.53926,China
Hecheng,28.13939,120.28799,China
Handian,36.04583,113.04417,China
Guilin,25.28022,110.29639,China
Gongjing,29.34748,104.71157,China
Gaotangling,28.36667,112.81667,China
Fucheng,37.86811,116.16001,China
Fenyi,27.81117,114.66805,China
Fangcun,34.08639,117.47361,China
Dongming Chengguanzhen,35.29145,115.09019,China
Dongguan,39.01732,111.12674,China
Damiao,34.26411,117.36379,China
Dali,34.79586,109.93895,China
Chunhua,34.79889,108.575,China
Chaozhou,23.65396,116.62262,China
Beilizigu,39.49139,117.465,China
Aoshi,26.40167,109.07111,China
Huilong,29.72859,105.86289,China
Jinlong,29.5136,106.06062,China
Dong’an,31.77756,109.08606,China
Zhongliang,31.58986,109.339,China
Shuangliao,43.51067,123.50069,China
Xiping,40.03952,113.60455,China
Xinqing,48.28701,129.52337,China
Xiaoshi,41.29711,124.12092,China
Taonan,45.33319,122.78464,China
Shanhecun,45.71131,128.58029,China
Xunke,49.56315,128.47124,China
Pingfang,45.59636,126.63167,China
Lishu,43.30727,124.33371,China
Lingyuan,41.24,119.40111,China
Lingdong,46.55428,131.14493,China
Kulun,42.73056,121.77556,China
Huadian,42.96333,126.74778,China
Hailar,49.2,119.7,China
Baishan,41.93853,126.41965,China
Mositai,45.53538,119.66698,China
Hexi,21.68651,110.63417,China
Taihe,23.73535,112.97782,China
Yushan,31.67748,120.80134,China
Panzhihua,26.58509,101.71276,China
Xilinji,52.99063,123.23522,China
Xiaoliang,33.75888,105.08629,China
Jianshan,33.02803,104.85526,China
Lianghe,33.12168,105.91947,China
Guohe,33.35113,105.14871,China
Ganquan,33.44178,105.15978,China
Jindong,33.90604,106.3087,China
Heping,46.08626,122.07708,China
Wenquan,47.1756,119.94809,China
Yuanhe,31.39929,120.61445,China
Shilu,31.31169,120.59409,China
Hongtu,31.12464,109.09742,China
Fenhe,31.13723,109.52206,China
Lihe,30.81609,108.26216,China
Taibai,30.82482,108.35783,China
Henghe,30.53147,108.75415,China
Yinping,30.54197,107.57518,China
Lirang,30.68494,107.63145,China
Pengdong,29.38621,108.82305,China
Lin’e,29.44149,108.85193,China
Shiyan,30.08345,107.17221,China
Longhe,30.01753,107.18044,China
Shiwan,29.61475,105.89463,China
Weilong,29.62317,106.0067,China
Xiaoduchuan,30.29113,109.47616,China
Jinshan,28.93096,107.10437,China
Qinjiang,26.32994,116.33467,China
Shazhou,40.13799,94.66227,China
Nanjie,38.95462,100.47237,China
Bageqi,37.14071,79.83509,China
Gulou,36.44414,115.96418,China
Wuzhi,24.3221,111.233,China
Renhuai,27.7914,106.40104,China
Bazhong,31.8694,106.74432,China
Dali Old Town,25.68863,100.15894,China
Dongxia,36.74918,118.58268,China
Ligang,38.64643,106.43043,China
Xihu,35.44934,119.23607,China
Hongqiao,27.42977,100.79701,China
Larenguan,34.53114,102.63564,China
Zhayou,34.98994,102.77612,China
Azhatebage,38.65883,77.4664,China
Bei’an,48.23712,126.48484,China
Daxing’anling,52.33385,124.71242,China
Tuwaite,37.34488,79.7681,China
Guanglu,39.17522,122.3779,China
Guangyang,39.52126,116.70213,China
Villanueva,10.44361,-75.27306,Colombia
Útica,5.18727,-74.48105,Colombia
Trinidad,5.40849,-71.66196,Colombia
Suan,10.33347,-74.88016,Colombia
Sotaquirá,5.76483,-73.24758,Colombia
Prado-Sevilla,10.76343,-74.13916,Colombia
San Onofre,9.73586,-75.52626,Colombia
La Dorada,0.34314,-76.91124,Colombia
San Cristóbal,10.39523,-75.06562,Colombia
San Calixto,8.4021,-73.20737,Colombia
Puerto Meluk,5.22134,-76.93691,Colombia
Potosí,0.80739,-77.57216,Colombia
Páramo,6.41639,-73.17,Colombia
Nuevo Colón,5.35368,-73.4566,Colombia
Nóvita,4.95511,-76.60526,Colombia
Murillo,4.87393,-75.17151,Colombia
Málaga,6.69903,-72.73233,Colombia
Los Palmitos,9.37899,-75.26769,Colombia
Leiva,1.93497,-77.30634,Colombia
La Primavera,5.49056,-70.40917,Colombia
La Celia,5.00332,-76.00355,Colombia
Honda,5.20856,-74.73584,Colombia
Guamal,3.88043,-73.76566,Colombia
Guachavés,1.2224,-77.67766,Colombia
El Peñón,8.98691,-73.94697,Colombia
El Peñón,6.05489,-73.81519,Colombia
El Cerrito,3.68549,-76.31372,Colombia
Cubará,7.00578,-72.10568,Colombia
Convención,8.46894,-73.33765,Colombia
Concordia,9.83545,-74.45548,Colombia
Chiscas,6.55642,-72.50378,Colombia
Chía,4.85876,-74.05866,Colombia
Chalán,9.54765,-75.31128,Colombia
Cabrera,3.98598,-74.48283,Colombia
Bucaramanga,7.12539,-73.1198,Colombia
Boyacá,5.45371,-73.3625,Colombia
Betéitiva,5.91102,-72.80926,Colombia
Arboleda,1.49766,-77.13587,Colombia
Villa Rica,2.5142,-76.84939,Colombia
Santa Isabel,3.34944,-74.98056,Colombia
San Rafael,10.06441,-84.47361,Costa Rica
San José,9.93333,-84.08333,Costa Rica
Sabanilla,10.07404,-84.21551,Costa Rica
Quepos,9.43063,-84.16231,Costa Rica
Patarrá,9.88059,-84.03551,Costa Rica
Monterrey,9.7573,-84.10956,Costa Rica
Guápiles,10.21682,-83.78483,Costa Rica
San Vicente de Moravia,9.96164,-84.0488,Costa Rica
Vega Alta,22.55,-79.81917,Cuba
San Cristobal,22.71658,-83.05647,Cuba
Regla,23.125,-82.33194,Cuba
Maisí,20.24673,-74.15181,Cuba
Cauto Cristo,20.55709,-76.4727,Cuba
La Habana Vieja,23.13028,-82.35306,Cuba
Segundo Frente,20.41384,-75.49635,Cuba
Pedra Badejo,15.1375,-23.53083,Cape Verde
Tsáda,34.83862,32.47499,Cyprus
Pýla,35.00469,33.68907,Cyprus
Peléndri,34.89597,32.96817,Cyprus
Larnaca,34.92291,33.6233,Cyprus
Kórnos,34.92221,33.39587,Cyprus
Káto Pýrgos,35.17897,32.686,Cyprus
Alámpra,34.98898,33.39887,Cyprus
Žeravice,49.02288,17.23726,Czech Republic
Zbiroh,49.86024,13.77262,Czech Republic
Zašová,49.4741,18.04436,Czech Republic
Verneřice,50.66114,14.30114,Czech Republic
Velké Hoštice,49.93609,17.9738,Czech Republic
Velehrad,49.10543,17.39426,Czech Republic
Včelná,48.92373,14.45383,Czech Republic
Uherské Hradiště,49.06975,17.45969,Czech Republic
Týniště nad Orlicí,50.15136,16.0777,Czech Republic
Trhový Štěpánov,49.71147,15.01356,Czech Republic
Trhové Sviny,48.84231,14.63924,Czech Republic
Tlučná,49.72425,13.23534,Czech Republic
Suchohrdly,48.86822,16.09471,Czech Republic
Štítná nad Vláří,49.06881,17.98274,Czech Republic
Roztoky,50.02671,13.86787,Czech Republic
Rajhradice,49.09203,16.62933,Czech Republic
Příkazy,49.6436,17.14337,Czech Republic
Přerov,49.45511,17.4509,Czech Republic
Poniklá,50.66152,15.46329,Czech Republic
Polná,49.487,15.71881,Czech Republic
Polepy,50.50563,14.26447,Czech Republic
Podivín,48.82554,16.84822,Czech Republic
Plánice,49.38993,13.47106,Czech Republic
Obecnice,49.71615,13.94731,Czech Republic
Nové Hrady,48.78963,14.77839,Czech Republic
Nová Bystřice,49.01926,15.10316,Czech Republic
Neveklov,49.75373,14.53291,Czech Republic
Nejdek,50.32242,12.72936,Czech Republic
Heers,50.75383,5.3021,Belgium
Halanzy,49.56052,5.74433,Belgium
Gelbressée,50.50611,4.95552,Belgium
Forest,50.81678,4.32775,Belgium
Falisolle,50.41814,4.62104,Belgium
Essene,50.90163,4.13743,Belgium
Épinois,50.406,4.20666,Belgium
Elverdinge,50.88476,2.8171,Belgium
Court-Saint-Étienne,50.63378,4.56851,Belgium
Clermont,50.65926,5.88455,Belgium
Champion,50.4953,4.90385,Belgium
Cambron-Saint-Vincent,50.58493,3.92186,Belgium
Bornem,51.09716,4.24364,Belgium
Boekhoute,51.25859,3.71783,Belgium
Bilzen,50.87325,5.5184,Belgium
Beverst,50.89091,5.47548,Belgium
Baileux,50.02877,4.37533,Belgium
Archennes,50.75261,4.66962,Belgium
Amougies,50.74446,3.50675,Belgium
Aartselaar,51.13412,4.38678,Belgium
Ourgou-Manéga,12.77994,-1.5077,Burkina Faso
Kouka,13.4345,-1.61361,Burkina Faso
Komki-Ipala,12.18279,-1.79131,Burkina Faso
Dori,14.0341,-0.03261,Burkina Faso
Bourzanga,13.67806,-1.54611,Burkina Faso
Boundoré,13.44114,0.90735,Burkina Faso
Beloslav,43.18717,27.70352,Bulgaria
Dobrich,43.56667,27.83333,Bulgaria
Tervel,43.74789,27.40911,Bulgaria
Strumyani,41.63333,23.2,Bulgaria
Shumen,43.27064,26.92286,Bulgaria
Samuil,43.51667,26.75,Bulgaria
Perushtitsa,42.05,24.55,Bulgaria
Hisarya,42.5,24.7,Bulgaria
Glavinitsa,43.91667,26.83333,Bulgaria
Dolna Banya,42.31093,23.76459,Bulgaria
Sakété,6.73618,2.65866,Benin
Kérou,10.82578,2.10479,Benin
Mentiri,4.97058,115.02078,Brunei Darussalam
Bandar Seri Begawan,4.89035,114.94006,Brunei Darussalam
San Matías,-16.3597,-58.40039,Bolivia
Viloco,-16.95,-67.55,Bolivia
Villamontes,-21.26235,-63.46903,Bolivia
Villa Charcas,-20.72278,-64.88478,Bolivia
Santa Rosa del Sara,-17.10805,-63.59967,Bolivia
Santa Rita,-17.97974,-63.37084,Bolivia
Limoncito,-18.02782,-63.40307,Bolivia
La Bélgica,-17.55,-63.21667,Bolivia
Jorochito,-18.05608,-63.42788,Bolivia
Irpa Irpa,-17.71667,-66.26667,Bolivia
Urucará,-2.53639,-57.76,Brazil
Urbano Santos,-3.20778,-43.40361,Brazil
Teixeira,-7.22278,-37.25417,Brazil
Taipu,-5.62167,-35.59667,Brazil
Sousa,-6.75917,-38.22806,Brazil
Santo Antônio,-6.31056,-35.47889,Brazil
Santa Helena,-2.23111,-45.3,Brazil
Presidente Dutra,-5.29,-44.49,Brazil
Parintins,-2.62833,-56.73583,Brazil
Orós,-6.24444,-38.91361,Brazil
Novo Lino,-8.915,-35.64667,Brazil
Missão Velha,-7.24972,-39.14306,Brazil
Macapá,0.03889,-51.06639,Brazil
Lagoa da Canoa,-9.82972,-36.73778,Brazil
Estreito,-5.78333,-43.25,Brazil
Custódia,-8.0875,-37.64306,Brazil
Crato,-7.23417,-39.40944,Brazil
Caxias,-4.85889,-43.35611,Brazil
Cascavel,-4.13306,-38.24194,Brazil
Campos Sales,-7.07444,-40.37611,Brazil
Arara,-6.82833,-35.75833,Brazil
Amontada,-3.36167,-39.83167,Brazil
Alagoa Grande,-7.04159,-35.62699,Brazil
Água Branca,-5.89222,-42.63611,Brazil
Vitória,-20.31944,-40.33778,Brazil
Urupês,-21.20167,-49.29,Brazil
Tupi Paulista,-21.38111,-51.57056,Brazil
Tapejara,-28.06806,-52.01389,Brazil
São Lourenço da Serra,-23.8525,-46.9425,Brazil
Rio Claro,-22.41139,-47.56139,Brazil
Rio Bananal,-19.265,-40.33333,Brazil
Pouso Alegre,-22.23,-45.93639,Brazil
Porangaba,-23.17583,-48.125,Brazil
Pomerode,-26.74056,-49.17694,Brazil
Piritiba,-11.73028,-40.55528,Brazil
Piraquara,-25.44227,-49.06795,Brazil
Pato Branco,-26.22861,-52.67056,Brazil
Paracambi,-22.60829,-43.7084,Brazil
Otacílio Costa,-27.48306,-50.12194,Brazil
Nova Prata,-28.78389,-51.61,Brazil
Nova Olímpia,-14.79722,-57.28806,Brazil
Nova Aurora,-24.5255,-53.2573,Brazil
Nossa Senhora das Dores,-10.49167,-37.19333,Brazil
Muriaé,-21.13056,-42.36639,Brazil
Mogi das Cruzes,-23.52278,-46.18833,Brazil
Mirante do Paranapanema,-22.29194,-51.90639,Brazil
Miguel Pereira,-22.45389,-43.46889,Brazil
Matão,-21.60333,-48.36583,Brazil
Marechal Floriano,-20.41278,-40.68306,Brazil
Junqueirópolis,-21.51472,-51.43361,Brazil
Jitaúna,-14.01274,-39.89833,Brazil
Jardinópolis,-21.01778,-47.76389,Brazil
Jaguarão,-32.56611,-53.37583,Brazil
Jaguaquara,-13.53056,-39.97083,Brazil
Itabuna,-14.78556,-39.28028,Brazil
Itabirito,-20.25333,-43.80139,Brazil
Irupi,-20.34528,-41.64111,Brazil
Iperó,-23.35028,-47.68861,Brazil
Guaranésia,-21.29917,-46.8025,Brazil
Garça,-22.21056,-49.65611,Brazil
Corupá,-26.42528,-49.24306,Brazil
Conceição do Castelo,-20.36833,-41.24389,Brazil
Charqueada,-22.50972,-47.77806,Brazil
Carlos Barbosa,-29.2975,-51.50361,Brazil
Campo Largo,-25.45955,-49.53014,Brazil
Cajati,-24.73611,-48.12278,Brazil
Brumado,-14.20361,-41.66528,Brazil
Belo Horizonte,-19.92083,-43.93778,Brazil
Barra Mansa,-22.54417,-44.17139,Brazil
Araucária,-25.59306,-49.41028,Brazil
Araçoiaba da Serra,-23.50528,-47.61417,Brazil
Araci,-11.33333,-38.96667,Brazil
Araçatuba,-21.20889,-50.43278,Brazil
Além Paraíba,-21.88778,-42.70444,Brazil
Santo Antônio do Içá,-3.10222,-67.93972,Brazil
